Bill To:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NOAA Pacific
FINANCIAL MANAGEMENT DIVISION 7600 SAND POINT WAY NE
SEATTLE, WA 98115-6349",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terms: NET 30,,,,,Due Date: 05/15/2021,,,,,,,,,,,,"Amount Due: $15,034.67",,,,,,,,,,,,
Payments by Check,,,,,Payments by Wire Transfer,,,,,,,,,,,,,,,,,,,,,,,,
Payable to:,,,,,Account Name: Inmarsat Government Inc.,,,,,,,,,,,,,,,,,,,,,,,,
Inmarsat Government Inc.,,,,,"Address: 11600 Sunrise Valley Drive, Suite 200,",,,,,,,,,,,,,,,,,,,,,,,,
Remittance Address:,,,,,"Reston, VA 20191",,,,,,,,,,,,,,,,,,,,,,,,
Inmarsat Government,,,,,Bank Name: Citibank,,,,,,,,,,,,,,,,,,,,,,,,
Attn: Accounts Receivable,,,,,"City/State: Reston, VA",,,,,,,,,,,,,,,,,,,,,,,,
"11600 Sunrise Valley Drive,",,,,,Account Number: 15437371,,,,,,,,,,,,,,,,,,,,,,,,
"Suite 200, Reston, VA 20191",,,,,A/T ABA No: 254070116,,,,,,,,,,,,,,,,,,,,,,,,
703-621-6450,,,,,Swift Code (for international wires): Citius 33,,,,,,,,,,,,,,,,,,,,,,,,
Purchase Orders on this Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1305M319FNRMA
0221 P20001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Non-Usage Charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product Code,,Description,,,,,,,,,,,Amount,,,,,,,,,,,,,,,,
,,,3/26/2021 12:22:37 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.33,,,,$1.00,,,,,,
,,,3/27/2021 12:22:32 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.33,,,,$1.00,,,,,,
,,,3/28/2021 12:22:32 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.33,,,,$1.00,,,,,,
,,,3/29/2021 12:22:41 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.33,,,,$1.00,,,,,,
,,,3/30/2021 12:22:33 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.33,,,,$1.00,,,,,,
,,,3/31/2021 12:22:32 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.33,,,,$1.00,,,,,,
,,,Total for 881641450066,,,,,,,,,,,,,,,,,,,,$34.50,,,,,,
"881641451380
1305M319FNRMA02
21 P20001",,,3/3/2021 5:04:54 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,5.00,,,,$3.75,,,,,,
,,,3/13/2021 5:23:13 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,5.00,,,,$3.75,,,,,,
,,,3/23/2021 6:33:14 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,5.00,,,,$3.75,,,,,,
,,,Total for 881641451380,,,,,,,,,,,,,,,,,,,,$11.25,,,,,,
"881641465525
1305M319FNRMA02
21 P20001",,,3/24/2021 11:15:06 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/24/2021 11:24:16 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.67,,,,$0.50,,,,,,
,,,3/24/2021 11:28:52 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,Total for 881641465525,,,,,,,,,,,,,,,,,,,,$1.00,,,,,,
"881641465705
1305M319FNRMA02
21 P20001",,,3/1/2021 6:58:20 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,5.67,,,,$4.25,,,,,,
,,,3/11/2021 6:57:01 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,5.33,,,,$4.00,,,,,,
,,,3/21/2021 7:05:41 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,5.33,,,,$4.00,,,,,,
,,,3/31/2021 7:13:01 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,5.33,,,,$4.00,,,,,,
,,,Total for 881641465705,,,,,,,,,,,,,,,,,,,,$16.25,,,,,,
"MSISDN
PO Number",,,Call Date,,,,,Description,,,,,,Rate,,,,,Quantity,,,,Amount,,,,,,
"881641465728
1305M319FNRMA02
21 P20001",,,3/5/2021 4:20:25 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,5.00,,,,$3.75,,,,,,
,,,3/15/2021 5:49:11 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,5.00,,,,$3.75,,,,,,
,,,3/15/2021 5:17:45 AM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,,$1.65,,,,,3.33,,,,$5.50,,,,,,
,,,Total for 881641465728,,,,,,,,,,,,,,,,,,,,$13.00,,,,,,
"881641465739
1305M319FNRMA02
21 P20001",,,3/10/2021 2:18:50 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,4.33,,,,$3.25,,,,,,
,,,3/20/2021 2:19:22 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.67,,,,$2.75,,,,,,
,,,3/30/2021 2:34:18 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,4.33,,,,$3.25,,,,,,
,,,Total for 881641465739,,,,,,,,,,,,,,,,,,,,$9.25,,,,,,
"881641465742
1305M319FNRMA02
21 P20001",,,3/5/2021 6:19:34 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,5.33,,,,$4.00,,,,,,
,,,3/15/2021 6:09:05 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,6.00,,,,$4.50,,,,,,
,,,3/25/2021 6:23:19 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,5.33,,,,$4.00,,,,,,
,,,Total for 881641465742,,,,,,,,,,,,,,,,,,,,$12.50,,,,,,
"881641465755
1305M319FNRMA02
21 P20001",,,3/6/2021 6:34:17 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,4.67,,,,$3.50,,,,,,
,,,3/16/2021 6:28:41 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,5.00,,,,$3.75,,,,,,
,,,3/26/2021 6:36:11 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,5.33,,,,$4.00,,,,,,
,,,Total for 881641465755,,,,,,,,,,,,,,,,,,,,$11.25,,,,,,
"881641465768
1305M319FNRMA02
21 P20001",,,3/3/2021 6:47:45 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,7.67,,,,$5.75,,,,,,
,,,3/13/2021 6:46:33 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,5.33,,,,$4.00,,,,,,
,,,3/13/2021 7:09:18 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,5.00,,,,$3.75,,,,,,
,,,3/23/2021 7:14:11 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,7.67,,,,$5.75,,,,,,
,,,Total for 881641465768,,,,,,,,,,,,,,,,,,,,$19.25,,,,,,
"881651412849
1305M319FNRMA02
21 P20001",,,3/7/2021 8:29:13 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,4.00,,,,$3.00,,,,,,
,,,3/17/2021 8:01:13 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,6.33,,,,$4.75,,,,,,
,,,3/17/2021 8:25:03 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,4.33,,,,$3.25,,,,,,
,,,3/27/2021 8:51:03 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,6.00,,,,$4.50,,,,,,
,,,Total for 881651412849,,,,,,,,,,,,,,,,,,,,$15.50,,,,,,
"881651412855
1305M319FNRMA02
21 P20001",,,3/4/2021 7:16:09 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,8.67,,,,$6.50,,,,,,
,,,3/4/2021 7:58:07 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,5.00,,,,$3.75,,,,,,
,,,3/4/2021 8:35:47 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.67,,,,$2.75,,,,,,
,,,3/4/2021 9:12:24 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,11.67,,,,$8.75,,,,,,
,,,3/4/2021 9:56:44 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,6.00,,,,$4.50,,,,,,
,,,3/4/2021 10:40:21 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,13.33,,,,$10.00,,,,,,
,,,3/4/2021 11:25:48 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,9.00,,,,$6.75,,,,,,
,,,3/4/2021 12:20:01 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,2.00,,,,$1.50,,,,,,
,,,3/4/2021 12:56:11 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,5.67,,,,$4.25,,,,,,
,,,3/4/2021 1:38:57 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,8.33,,,,$6.25,,,,,,
,,,3/4/2021 2:30:55 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.33,,,,$1.00,,,,,,
,,,3/14/2021 7:41:12 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/14/2021 8:22:10 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.00,,,,$2.25,,,,,,
,,,3/14/2021 8:26:38 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.33,,,,$1.00,,,,,,
,,,3/14/2021 10:14:12 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.33,,,,$1.00,,,,,,
,,,3/14/2021 10:16:40 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/14/2021 10:20:49 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.33,,,,$2.50,,,,,,
,,,3/14/2021 10:56:58 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,6.33,,,,$4.75,,,,,,
,,,3/14/2021 12:15:08 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.33,,,,$1.00,,,,,,
,,,3/14/2021 12:16:37 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.33,,,,$1.00,,,,,,
,,,3/14/2021 12:21:32 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,2.67,,,,$2.00,,,,,,
,,,3/24/2021 7:27:54 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.33,,,,$1.00,,,,,,
,,,3/24/2021 7:29:29 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,6.67,,,,$5.00,,,,,,
,,,3/24/2021 8:52:32 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
"MSISDN
PO Number",,,Call Date,,,,,Description,,,,,,Rate,,,,,Quantity,,,,Amount,,,,,,
"881651412855
1305M319FNRMA02
21 P20001",,,3/24/2021 8:53:40 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.00,,,,$0.75,,,,,,
,,,3/24/2021 9:42:15 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,8.67,,,,$6.50,,,,,,
,,,3/24/2021 10:23:50 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,14.33,,,,$10.75,,,,,,
,,,3/24/2021 11:13:04 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,6.00,,,,$4.50,,,,,,
,,,3/24/2021 12:42:18 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.33,,,,$1.00,,,,,,
,,,3/24/2021 12:43:46 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,7.33,,,,$5.50,,,,,,
,,,3/24/2021 1:58:21 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,7.00,,,,$5.25,,,,,,
,,,3/4/2021 12:09:40 PM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,,$1.65,,,,,10.33,,,,$17.05,,,,,,
,,,3/4/2021 2:22:35 PM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,,$1.65,,,,,8.00,,,,$13.20,,,,,,
,,,3/4/2021 2:32:28 PM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,,$1.65,,,,,4.33,,,,$7.15,,,,,,
,,,3/14/2021 6:47:15 AM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,,$1.65,,,,,11.33,,,,$18.70,,,,,,
,,,3/14/2021 7:47:36 AM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,,$1.65,,,,,0.33,,,,$0.55,,,,,,
,,,3/14/2021 9:30:37 AM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,,$1.65,,,,,10.33,,,,$17.05,,,,,,
,,,3/14/2021 12:13:15 PM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,,$1.65,,,,,0.33,,,,$0.55,,,,,,
,,,3/14/2021 12:18:06 PM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,,$1.65,,,,,3.00,,,,$4.95,,,,,,
,,,3/14/2021 1:33:46 PM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,,$1.65,,,,,6.00,,,,$9.90,,,,,,
,,,3/24/2021 8:10:48 AM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,,$1.65,,,,,8.00,,,,$13.20,,,,,,
,,,3/24/2021 8:55:15 AM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,,$1.65,,,,,7.33,,,,$12.10,,,,,,
,,,3/24/2021 9:04:57 AM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,,$1.65,,,,,3.67,,,,$6.05,,,,,,
,,,3/24/2021 11:54:45 AM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,,$1.65,,,,,1.67,,,,$2.75,,,,,,
,,,3/24/2021 11:57:57 AM,,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,,$1.65,,,,,10.00,,,,$16.50,,,,,,
,,,Total for 881651412855,,,,,,,,,,,,,,,,,,,,$252.20,,,,,,
"881651412857
1305M319FNRMA02
21 P20001",,,3/3/2021 9:04:06 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,5.00,,,,$3.75,,,,,,
,,,3/13/2021 8:10:06 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,6.00,,,,$4.50,,,,,,
,,,3/23/2021 8:54:30 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,5.67,,,,$4.25,,,,,,
,,,Total for 881651412857,,,,,,,,,,,,,,,,,,,,$12.50,,,,,,
"881651422488
1305M319FNRMA02
21 P20001",,,3/1/2021 9:21:57 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.33,,,,$1.00,,,,,,
,,,3/2/2021 9:24:01 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.33,,,,$1.00,,,,,,
,,,3/3/2021 9:22:05 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,6.33,,,,$4.75,,,,,,
,,,3/3/2021 9:29:49 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.67,,,,$0.50,,,,,,
,,,3/4/2021 9:21:01 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.33,,,,$1.00,,,,,,
,,,3/4/2021 9:23:08 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.33,,,,$1.00,,,,,,
,,,3/5/2021 9:20:57 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,4.00,,,,$3.00,,,,,,
,,,3/6/2021 9:22:03 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.33,,,,$1.00,,,,,,
,,,3/7/2021 9:22:00 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.33,,,,$1.00,,,,,,
,,,3/8/2021 9:22:00 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.33,,,,$1.00,,,,,,
,,,3/9/2021 9:21:57 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.33,,,,$1.00,,,,,,
,,,3/10/2021 9:20:56 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.67,,,,$1.25,,,,,,
,,,3/11/2021 9:21:57 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.00,,,,$2.25,,,,,,
,,,3/12/2021 9:20:52 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,2.33,,,,$1.75,,,,,,
,,,3/13/2021 9:20:54 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,2.00,,,,$1.50,,,,,,
,,,3/13/2021 9:24:21 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.33,,,,$1.00,,,,,,
,,,3/14/2021 9:22:03 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,2.33,,,,$1.75,,,,,,
"MSISDN
PO Number",,,Call Date,,,,,Description,,,,,,Rate,,,,,Quantity,,,,Amount,,,,,,
"881651422488
1305M319FNRMA02
21 P20001",,,3/14/2021 9:26:05 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.33,,,,$1.00,,,,,,
,,,3/15/2021 9:21:57 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.33,,,,$1.00,,,,,,
,,,3/16/2021 9:24:02 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.33,,,,$1.00,,,,,,
,,,3/17/2021 9:21:57 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,2.33,,,,$1.75,,,,,,
,,,3/17/2021 9:26:52 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.67,,,,$1.25,,,,,,
,,,3/18/2021 9:21:59 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,2.33,,,,$1.75,,,,,,
,,,3/19/2021 9:22:14 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.33,,,,$1.00,,,,,,
,,,3/20/2021 9:21:57 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.33,,,,$1.00,,,,,,
,,,3/21/2021 9:20:52 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.67,,,,$1.25,,,,,,
,,,3/22/2021 9:20:52 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.00,,,,$2.25,,,,,,
,,,3/23/2021 9:21:58 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.33,,,,$1.00,,,,,,
,,,3/24/2021 9:20:53 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.33,,,,$1.00,,,,,,
,,,3/25/2021 9:20:52 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,2.33,,,,$1.75,,,,,,
,,,3/26/2021 9:22:00 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.33,,,,$1.00,,,,,,
,,,3/27/2021 9:21:54 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.33,,,,$1.00,,,,,,
,,,3/28/2021 9:22:02 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.33,,,,$1.00,,,,,,
,,,3/29/2021 9:20:56 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.00,,,,$0.75,,,,,,
,,,3/29/2021 9:23:22 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.00,,,,$2.25,,,,,,
,,,3/30/2021 9:21:55 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,1.33,,,,$1.00,,,,,,
,,,3/31/2021 9:22:05 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,3.33,,,,$2.50,,,,,,
,,,Total for 881651422488,,,,,,,,,,,,,,,,,,,,$52.25,,,,,,
"881651422543
1305M319FNRMA02
21 P20001",,,3/1/2021 12:34:38 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/1/2021 3:34:39 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/1/2021 6:34:41 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/1/2021 9:35:45 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/1/2021 12:34:44 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/1/2021 3:34:40 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/1/2021 6:34:40 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/1/2021 9:34:41 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/2/2021 12:35:49 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/2/2021 3:35:38 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/2/2021 6:35:52 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/2/2021 9:36:59 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/2/2021 12:35:49 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/2/2021 3:35:54 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/2/2021 9:34:40 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/3/2021 12:34:39 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/3/2021 3:34:40 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/3/2021 6:34:39 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/3/2021 9:34:40 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/3/2021 12:35:54 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/3/2021 3:35:37 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/3/2021 6:35:53 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/3/2021 9:36:01 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/4/2021 12:34:43 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/4/2021 3:34:40 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/4/2021 6:34:39 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/4/2021 9:34:53 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/4/2021 12:34:41 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/4/2021 3:34:38 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/4/2021 6:35:59 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
"MSISDN
PO Number",,,Call Date,,,,,Description,,,,,,Rate,,,,,Quantity,,,,Amount,,,,,,
"881651422543
1305M319FNRMA02
21 P20001",,,3/4/2021 9:34:40 PM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/5/2021 12:36:07 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
,,,3/5/2021 3:34:46 AM,,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,0.33,,,,$0.25,,,,,,
